image_idx_0_based,image_z_1_based,png_path
190,191,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z191.png
191,192,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z192.png
192,193,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z193.png
194,195,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z195.png
197,198,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z198.png
198,199,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z199.png
199,200,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z200.png
200,201,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z201.png
201,202,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z202.png
203,204,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z204.png
205,206,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z206.png
208,209,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z209.png
212,213,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z213.png
213,214,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z214.png
221,222,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z222.png
223,224,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z224.png
224,225,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z225.png
225,226,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z226.png
265,266,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z266.png
280,281,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z281.png
